x,y,z,RSSI,time,label
2,7,2.5,-82.56414196,19,0
2,7.5,2.5,-89.29742502,19,0
2,8,2.5,-88.14419853,19,0
2,8.5,2.5,-91.24159908,19,0
2,9,2.5,-97.4399185,19,0
2,9.5,2.5,-91.74240111,19,0
2,10,2.5,-81.36781669,19,0
2.5,0,2.5,-94.05061825,19,0
2.5,0.5,2.5,-84.5940955,19,0
2.5,1,2.5,-106.6402248,19,0
2.5,1.5,2.5,-84.13462377,19,0
2.5,2,2.5,-82.44501843,19,0
2.5,2.5,2.5,-84.26086717,19,0
2.5,3,2.5,-89.74977287,19,0
2.5,3.5,2.5,-90.13779405,19,0
2.5,4,2.5,-80.46327989,19,0
2.5,4.5,2.5,-83.6369127,19,0
2.5,5,2.5,-85.57005057,19,0
2.5,5.5,2.5,-82.2017966,19,0
2.5,6,2.5,-85.6216782,19,0
2.5,6.5,2.5,-80.69806209,19,0
2.5,7,2.5,-80.09329716,19,0
2.5,7.5,2.5,-90.98882626,19,0
2.5,8,2.5,-86.36673913,19,0
2.5,8.5,2.5,-81.44628743,19,0
2.5,9,2.5,-82.31934311,19,0
2.5,9.5,2.5,-82.21571799,19,0
2.5,10,2.5,-92.94173987,19,0
3,0,2.5,-96.38826566,19,0
3,0.5,2.5,-94.829928,19,0
3,1,2.5,-90.37337486,19,0
3,1.5,2.5,-90.43312834,19,0
3,2,2.5,-85.46544296,19,0
3,2.5,2.5,-85.9770884,19,0
3,3,2.5,-84.03985904,19,0
3,3.5,2.5,-77.09376523,19,0
3,4,2.5,-76.26564785,19,0
3,4.5,2.5,-81.98644741,19,0
3,5,2.5,-77.91709574,19,0
3,5.5,2.5,-86.65101888,19,0
3,6,2.5,-81.31556749,19,0
3,6.5,2.5,-87.91624464,19,0
3,7,2.5,-83.50163643,19,0
3,7.5,2.5,-83.14875103,19,0
3,8,2.5,-88.37982066,19,0
3,8.5,2.5,-88.8429053,19,0
3,9,2.5,-90.79399512,19,0
3,9.5,2.5,-90.45457464,19,0
3,10,2.5,-87.77557364,19,0
3.5,0,2.5,-92.32756983,19,0
3.5,0.5,2.5,-91.8479242,19,0
3.5,1,2.5,-86.18942871,19,0
3.5,1.5,2.5,-92.52690859,19,0
3.5,2,2.5,-87.35440804,19,0
3.5,2.5,2.5,-77.21331701,19,0
3.5,3,2.5,-83.65330273,19,0
3.5,3.5,2.5,-83.762033,19,0
3.5,4,2.5,-78.38141573,19,0
3.5,4.5,2.5,-81.13915102,19,0
3.5,5,2.5,-72.28822405,19,0
3.5,5.5,2.5,-82.03439292,19,0
3.5,6,2.5,-83.57718359,19,0
3.5,6.5,2.5,-74.04517316,19,0
3.5,7,2.5,-75.89132294,19,0
3.5,7.5,2.5,-79.76135983,19,0
3.5,8,2.5,-89.63718403,19,0
3.5,8.5,2.5,-84.09063755,19,0
3.5,9,2.5,-95.90644444,19,0
3.5,9.5,2.5,-89.85531386,19,0
3.5,10,2.5,-94.19939857,19,0
4,0,2.5,-93.27758878,19,0
4,0.5,2.5,-93.07502537,19,0
4,1,2.5,-82.47681657,19,0
4,1.5,2.5,-85.83912091,19,0
4,2,2.5,-76.20127153,19,0
4,2.5,2.5,-82.33838505,19,0
4,3,2.5,-83.62917891,19,0
4,3.5,2.5,-81.51861672,19,0
4,4,2.5,-78.73685907,19,0
4,4.5,2.5,-85.26171162,19,0
4,5,2.5,-76.80986262,19,0
4,5.5,2.5,-86.05438239,19,0
4,6,2.5,-77.74447135,19,0
4,6.5,2.5,-76.52687881,19,0
4,7,2.5,-90.15215791,19,0
4,7.5,2.5,-81.10472249,19,0
4,8,2.5,-92.12021318,19,0
4,8.5,2.5,-87.15065439,19,0
4,9,2.5,-87.43395191,19,0
4,9.5,2.5,-93.25785893,19,0
4,10,2.5,-100.3914172,19,0
4.5,0,2.5,-87.88204956,19,0
4.5,0.5,2.5,-91.37131198,19,0
4.5,1,2.5,-93.27245504,19,0
4.5,1.5,2.5,-84.55783534,19,0
4.5,2,2.5,-83.70855267,19,0
4.5,2.5,2.5,-87.04749954,19,0
4.5,3,2.5,-80.86368445,19,0
4.5,3.5,2.5,-82.29692229,19,0
4.5,4,2.5,-80.52087426,19,0
4.5,4.5,2.5,-75.35051693,19,0
4.5,5,2.5,-80.85897099,19,0
4.5,5.5,2.5,-78.99047289,19,0
4.5,6,2.5,-75.93231565,19,0
4.5,6.5,2.5,-73.64293677,19,0
4.5,7,2.5,-83.08858052,19,0
4.5,7.5,2.5,-93.89445471,19,0
4.5,8,2.5,-85.25344568,19,0
4.5,8.5,2.5,-78.75682584,19,0
4.5,9,2.5,-94.23680872,19,0
4.5,9.5,2.5,-92.34082113,19,0
4.5,10,2.5,-93.18567535,19,0
5,0,2.5,-87.06975771,19,0
5,0.5,2.5,-84.39327786,19,0
5,1,2.5,-85.41565312,19,0
5,1.5,2.5,-84.14529447,19,0
5,2,2.5,-81.64649594,19,0
5,2.5,2.5,-83.90455947,19,0
5,3,2.5,-79.06393838,19,0
5,3.5,2.5,-81.23714046,19,0
5,4,2.5,-84.24217018,19,0
5,4.5,2.5,-77.3936254,19,0
5,5,2.5,-76.69272749,19,0
5,5.5,2.5,-85.37873279,19,0
5,6,2.5,-78.63075991,19,0
5,6.5,2.5,-80.99123052,19,0
5,7,2.5,-81.42277171,19,0
5,7.5,2.5,-79.27303605,19,0
5,8,2.5,-89.10211806,19,0
5,8.5,2.5,-81.59994192,19,0
5,9,2.5,-92.1118173,19,0
5,9.5,2.5,-95.28841112,19,0
5,10,2.5,-93.33665146,19,0
5.5,0,2.5,-83.68026965,19,0
5.5,0.5,2.5,-86.40073295,19,0
5.5,1,2.5,-89.39195979,19,0
5.5,1.5,2.5,-82.42448495,19,0
5.5,2,2.5,-73.63813691,19,0
5.5,2.5,2.5,-81.75703108,19,0
5.5,3,2.5,-84.1669072,19,0
5.5,3.5,2.5,-79.57938957,19,0
5.5,4,2.5,-88.41008223,19,0
5.5,4.5,2.5,-78.24151655,19,0
5.5,5,2.5,-71.39900006,19,0
5.5,5.5,2.5,-78.52589966,19,0
5.5,6,2.5,-83.85891088,19,0
5.5,6.5,2.5,-91.34086043,19,0
5.5,7,2.5,-80.94417859,19,0
5.5,7.5,2.5,-83.55366844,19,0
5.5,8,2.5,-81.72579111,19,0
5.5,8.5,2.5,-85.52198455,19,0
5.5,9,2.5,-96.1193969,19,0
5.5,9.5,2.5,-91.56030465,19,0
5.5,10,2.5,-96.61621991,19,0
6,0,2.5,-93.54861621,19,0
6,0.5,2.5,-81.62597094,19,0
6,1,2.5,-80.15308696,19,0
6,1.5,2.5,-83.57315452,19,0
6,2,2.5,-79.82868453,19,0
6,2.5,2.5,-78.82905478,19,0
6,3,2.5,-81.56436374,19,0
6,3.5,2.5,-81.58286741,19,0
6,4,2.5,-88.77411646,19,0
6,4.5,2.5,-72.89995583,19,0
6,5,2.5,-78.69756349,19,0
6,5.5,2.5,-76.99378807,19,0
6,6,2.5,-81.06004317,19,0
6,6.5,2.5,-82.83799123,19,0
6,7,2.5,-84.34561862,19,0
6,7.5,2.5,-80.60303163,19,0
6,8,2.5,-91.40418092,19,0
6,8.5,2.5,-91.97794533,19,0
6,9,2.5,-94.92774864,19,0
6,9.5,2.5,-101.3175034,19,0
6,10,2.5,-89.70867916,19,0
6.5,0,2.5,-84.74902614,19,0
6.5,0.5,2.5,-83.78778603,19,0
6.5,1,2.5,-89.53107384,19,0
6.5,1.5,2.5,-87.53602893,19,0
6.5,2,2.5,-90.46600545,19,0
6.5,2.5,2.5,-92.53515489,19,0
6.5,3,2.5,-87.62047502,19,0
6.5,3.5,2.5,-82.5576605,19,0
6.5,4,2.5,-88.5201029,19,0
6.5,4.5,2.5,-75.09559516,19,0
6.5,5,2.5,-80.67200297,19,0
6.5,5.5,2.5,-77.61273527,19,0
6.5,6,2.5,-84.48061197,19,0
6.5,6.5,2.5,-80.96562761,19,0
6.5,7,2.5,-82.78939786,19,0
6.5,7.5,2.5,-96.45791417,19,0
6.5,8,2.5,-88.42585931,19,0
6.5,8.5,2.5,-87.37684418,19,0
6.5,9,2.5,-90.7018365,19,0
6.5,9.5,2.5,-89.20770729,19,0
6.5,10,2.5,-98.59512956,19,0
7,0,2.5,-86.08639186,19,0
7,0.5,2.5,-90.39611517,19,0
7,1,2.5,-84.42131373,19,0
7,1.5,2.5,-85.79410541,19,0
7,2,2.5,-87.02039679,19,0
7,2.5,2.5,-83.92153227,19,0
7,3,2.5,-88.05050341,19,0
7,3.5,2.5,-83.26237895,19,0
7,4,2.5,-87.06490283,19,0
7,4.5,2.5,-87.19889197,19,0
7,5,2.5,-76.29831723,19,0
7,5.5,2.5,-80.26804933,19,0
7,6,2.5,-85.21605694,19,0
7,6.5,2.5,-83.16571757,19,0
7,7,2.5,-82.09028584,19,0
7,7.5,2.5,-85.92118182,19,0
7,8,2.5,-83.65113045,19,0
7,8.5,2.5,-87.16219466,19,0
7,9,2.5,-93.24847308,19,0
7,9.5,2.5,-87.52098061,19,0
7,10,2.5,-94.56488368,19,0
7.5,0,2.5,-86.64831154,19,0
7.5,0.5,2.5,-87.54091824,19,0
7.5,1,2.5,-94.81681934,19,0
7.5,1.5,2.5,-95.26035565,19,0
7.5,2,2.5,-85.0824615,19,0
7.5,2.5,2.5,-89.12355422,19,0
7.5,3,2.5,-83.45611068,19,0
7.5,3.5,2.5,-90.06086245,19,0
7.5,4,2.5,-83.80082467,19,0
7.5,4.5,2.5,-76.52439623,19,0
7.5,5,2.5,-77.44966052,19,0
7.5,5.5,2.5,-78.9496058,19,0
7.5,6,2.5,-81.29456288,19,0
7.5,6.5,2.5,-87.16440183,19,0
7.5,7,2.5,-85.66946505,19,0
7.5,7.5,2.5,-90.58086329,19,0
7.5,8,2.5,-91.89349107,19,0
7.5,8.5,2.5,-83.91251459,19,0
7.5,9,2.5,-91.05012877,19,0
7.5,9.5,2.5,-83.35623042,19,0
7.5,10,2.5,-90.07689739,19,0
8,0,2.5,-92.77622251,19,0
8,0.5,2.5,-88.75592859,19,0
8,1,2.5,-86.88387536,19,0
8,1.5,2.5,-91.96115552,19,0
8,2,2.5,-87.78619457,19,0
8,2.5,2.5,-84.94687009,19,0
8,3,2.5,-86.08632902,19,0
8,3.5,2.5,-87.58566774,19,0
8,4,2.5,-86.40318792,19,0
8,4.5,2.5,-80.86334603,19,0
8,5,2.5,-97.73506732,19,0
8,5.5,2.5,-83.41370611,19,0
8,6,2.5,-80.95977435,19,0
8,6.5,2.5,-96.25885436,19,0
8,7,2.5,-85.99330864,19,0
8,7.5,2.5,-82.07211146,19,0
8,8,2.5,-95.48259758,19,0
8,8.5,2.5,-81.23530141,19,0
8,9,2.5,-91.47544246,19,0
8,9.5,2.5,-89.15524577,19,0
8,10,2.5,-88.46533745,19,0
8.5,0,2.5,-96.59741265,19,0
8.5,0.5,2.5,-85.25148059,19,0
8.5,1,2.5,-82.73559423,19,0
8.5,1.5,2.5,-86.75395291,19,0
8.5,2,2.5,-86.33904444,19,0
8.5,2.5,2.5,-80.15923575,19,0
8.5,3,2.5,-74.35413422,19,0
8.5,3.5,2.5,-79.73128133,19,0
8.5,4,2.5,-87.99959677,19,0
8.5,4.5,2.5,-88.83280527,19,0
8.5,5,2.5,-90.59470241,19,0
8.5,5.5,2.5,-90.47638253,19,0
8.5,6,2.5,-85.9109395,19,0
8.5,6.5,2.5,-91.38935782,19,0
8.5,7,2.5,-93.04183456,19,0
8.5,7.5,2.5,-90.80644284,19,0
8.5,8,2.5,-94.64174628,19,0
8.5,8.5,2.5,-87.93111523,19,0
8.5,9,2.5,-88.37474282,19,0
8.5,9.5,2.5,-86.40874357,19,0
8.5,10,2.5,-94.14739038,19,0
9,0,2.5,-92.34655051,19,0
9,0.5,2.5,-104.5263796,19,0
9,1,2.5,-99.79226391,19,0
9,1.5,2.5,-87.58846557,19,0
9,2,2.5,-79.71883934,19,0
9,2.5,2.5,-89.63977647,19,0
9,3,2.5,-88.04596438,19,0
9,3.5,2.5,-89.20213376,19,0
9,4,2.5,-82.87801921,19,0
9,4.5,2.5,-89.93215461,19,0
9,5,2.5,-89.96544208,19,0
9,5.5,2.5,-85.55076043,19,0
9,6,2.5,-91.54820802,19,0
9,6.5,2.5,-92.79766887,19,0
9,7,2.5,-94.20965222,19,0
9,7.5,2.5,-92.30243639,19,0
9,8,2.5,-89.98554034,19,0
9,8.5,2.5,-95.52562794,19,0
9,9,2.5,-92.51021164,19,0
9,9.5,2.5,-87.21577059,19,0
9,10,2.5,-90.13711444,19,0
9.5,0,2.5,-101.2265672,19,0
9.5,0.5,2.5,-100.1358816,19,0
9.5,1,2.5,-101.3484875,19,0
9.5,1.5,2.5,-91.03517614,19,0
9.5,2,2.5,-85.54388562,19,0
9.5,2.5,2.5,-92.5688438,19,0
9.5,3,2.5,-83.46381352,19,0
9.5,3.5,2.5,-86.13530916,19,0
9.5,4,2.5,-81.08671892,19,0
9.5,4.5,2.5,-89.51177036,19,0
9.5,5,2.5,-87.55594994,19,0
9.5,5.5,2.5,-90.45267943,19,0
9.5,6,2.5,-90.05437784,19,0
9.5,6.5,2.5,-90.18793106,19,0
9.5,7,2.5,-88.62910252,19,0
9.5,7.5,2.5,-89.17189863,19,0
9.5,8,2.5,-93.33069704,19,0
9.5,8.5,2.5,-83.50815614,19,0
9.5,9,2.5,-84.26409909,19,0
9.5,9.5,2.5,-86.44107681,19,0
9.5,10,2.5,-90.96777257,19,0
10,0,2.5,-102.4666512,19,0
10,0.5,2.5,-100.68115,19,0
10,1,2.5,-94.53637143,19,0
10,1.5,2.5,-88.89660846,19,0
10,2,2.5,-89.23625479,19,0
10,2.5,2.5,-85.84024152,19,0
10,3,2.5,-89.54253967,19,0
10,3.5,2.5,-95.55418018,19,0
10,4,2.5,-86.24688727,19,0
10,4.5,2.5,-92.07103081,19,0
10,5,2.5,-89.87681766,19,0
10,5.5,2.5,-89.00460432,19,0
10,6,2.5,-92.89079426,19,0
10,6.5,2.5,-88.28435247,19,0
10,7,2.5,-89.33533307,19,0
10,7.5,2.5,-86.88328112,19,0
10,8,2.5,-93.98171512,19,0
10,8.5,2.5,-90.75600632,19,0
10,9,2.5,-93.04682737,19,0
10,9.5,2.5,-95.991563,19,0
10,10,2.5,-94.31392525,19,0
0,0,3,-95.3721577,19,0
0,0.5,3,-99.13296075,19,0
0,1,3,-96.96211062,19,0
0,1.5,3,-99.05471264,19,0
0,2,3,-91.88216114,19,0
0,2.5,3,-92.06997417,19,0
0,3,3,-97.54354693,19,0
0,3.5,3,-93.83949788,19,0
0,4,3,-85.09731392,19,0
0,4.5,3,-94.44069131,19,0
0,5,3,-94.55937448,19,0
0,5.5,3,-84.09716533,19,0
0,6,3,-88.18216483,19,0
0,6.5,3,-87.17903557,19,0
0,7,3,-88.37160403,19,0
0,7.5,3,-91.40641258,19,0
0,8,3,-94.14955326,19,0
0,8.5,3,-86.15655197,19,0
0,9,3,-94.27300588,19,0
0,9.5,3,-93.26361692,19,0
0,10,3,-93.74722853,19,0
0.5,0,3,-97.89134369,19,0
0.5,0.5,3,-97.65020984,19,0
0.5,1,3,-93.42488739,19,0
0.5,1.5,3,-89.41686117,19,0
0.5,2,3,-92.94166127,19,0
0.5,2.5,3,-88.04685813,19,0
0.5,3,3,-88.90786375,19,0
0.5,3.5,3,-94.30389632,19,0
0.5,4,3,-88.96954271,19,0
0.5,4.5,3,-87.58638926,19,0
0.5,5,3,-81.77291603,19,0
0.5,5.5,3,-93.31222165,19,0
0.5,6,3,-98.40153457,19,0
0.5,6.5,3,-82.66739536,19,0
0.5,7,3,-84.10640721,19,0
0.5,7.5,3,-87.37858344,19,0
0.5,8,3,-92.66237667,19,0
0.5,8.5,3,-90.75877443,19,0
0.5,9,3,-93.14090105,19,0
0.5,9.5,3,-92.08330721,19,0
0.5,10,3,-88.68370504,19,0
1,0,3,-87.81973015,19,0
1,0.5,3,-93.6220928,19,0
1,1,3,-93.75282567,19,0
1,1.5,3,-94.25662438,19,0
1,2,3,-87.15743301,19,0
1,2.5,3,-90.8674377,19,0
1,3,3,-90.79577607,19,0
1,3.5,3,-84.91929918,19,0
1,4,3,-91.40463881,19,0
1,4.5,3,-87.53019384,19,0
1,5,3,-90.8990176,19,0
1,5.5,3,-78.25288763,19,0
1,6,3,-93.30729217,19,0
1,6.5,3,-83.82170675,19,0
1,7,3,-90.85747057,19,0
1,7.5,3,-92.28597745,19,0
1,8,3,-97.05017788,19,0
1,8.5,3,-93.26775848,19,0
1,9,3,-94.7985358,19,0
1,9.5,3,-94.06365111,19,0
1,10,3,-97.34420372,19,0
1.5,0,3,-95.67414078,19,0
1.5,0.5,3,-92.82463429,19,0
1.5,1,3,-94.32885076,19,0
1.5,1.5,3,-94.43078457,19,0
1.5,2,3,-86.88686464,19,0
1.5,2.5,3,-91.92888083,19,0
1.5,3,3,-84.76753454,19,0
1.5,3.5,3,-83.95857802,19,0
1.5,4,3,-86.59065739,19,0
1.5,4.5,3,-86.42019792,19,0
1.5,5,3,-85.9047285,19,0
1.5,5.5,3,-94.73629038,19,0
1.5,6,3,-87.48271008,19,0
1.5,6.5,3,-92.74221597,19,0
1.5,7,3,-93.63505537,19,0
1.5,7.5,3,-90.67013617,19,0
1.5,8,3,-78.96861055,19,0
1.5,8.5,3,-86.54173833,19,0
1.5,9,3,-93.97073762,19,0
1.5,9.5,3,-94.2383531,19,0
1.5,10,3,-88.91363839,19,0
2,0,3,-86.88088999,19,0
2,0.5,3,-89.18783077,19,0
2,1,3,-93.77392339,19,0
2,1.5,3,-99.12303793,19,0
2,2,3,-87.69029651,19,0
2,2.5,3,-89.46231105,19,0
2,3,3,-86.32656398,19,0
2,3.5,3,-81.84477058,19,0
2,4,3,-87.83044589,19,0
2,4.5,3,-85.1056515,19,0
2,5,3,-81.8332234,19,0
2,5.5,3,-80.02057867,19,0
2,6,3,-83.73315752,19,0
2,6.5,3,-91.36964633,19,0
2,7,3,-86.12378625,19,0
2,7.5,3,-87.53664489,19,0
2,8,3,-90.45514799,19,0
2,8.5,3,-78.98525324,19,0
2,9,3,-92.66351214,19,0
2,9.5,3,-90.15251105,19,0
2,10,3,-95.39658134,19,0
2.5,0,3,-91.26530618,19,0
2.5,0.5,3,-93.28191358,19,0
2.5,1,3,-83.05058468,19,0
2.5,1.5,3,-86.00423668,19,0
2.5,2,3,-81.65296998,19,0
2.5,2.5,3,-87.73715488,19,0
2.5,3,3,-88.00167804,19,0
2.5,3.5,3,-87.92596605,19,0
2.5,4,3,-87.54079038,19,0
2.5,4.5,3,-91.14406567,19,0
2.5,5,3,-79.81422483,19,0
2.5,5.5,3,-82.78803134,19,0
2.5,6,3,-83.62646133,19,0
2.5,6.5,3,-82.80412249,19,0
2.5,7,3,-86.43386402,19,0
2.5,7.5,3,-93.35474858,19,0
2.5,8,3,-96.02929154,19,0
2.5,8.5,3,-85.73341824,19,0
2.5,9,3,-87.56744842,19,0
2.5,9.5,3,-93.08690447,19,0
2.5,10,3,-81.71804914,19,0
3,0,3,-90.05132817,19,0
3,0.5,3,-92.68800041,19,0
3,1,3,-95.17905657,19,0
3,1.5,3,-85.72533117,19,0
3,2,3,-79.83114468,19,0
3,2.5,3,-85.11711396,19,0
3,3,3,-81.77705444,19,0
3,3.5,3,-88.30452926,19,0
3,4,3,-90.71375127,19,0
3,4.5,3,-83.70116664,19,0
3,5,3,-81.03322609,19,0
3,5.5,3,-90.22252642,19,0
3,6,3,-83.18933667,19,0
3,6.5,3,-84.94435823,19,0
3,7,3,-80.62423519,19,0
3,7.5,3,-87.51178151,19,0
3,8,3,-81.7968487,19,0
3,8.5,3,-97.17728624,19,0
3,9,3,-86.82786543,19,0
3,9.5,3,-87.91933854,19,0
3,10,3,-92.70036334,19,0
3.5,0,3,-95.99710971,19,0
3.5,0.5,3,-86.21993358,19,0
3.5,1,3,-90.8126242,19,0
3.5,1.5,3,-92.1008104,19,0
3.5,2,3,-90.54764635,19,0
3.5,2.5,3,-85.96904216,19,0
3.5,3,3,-74.68338687,19,0
3.5,3.5,3,-75.60924739,19,0
3.5,4,3,-85.04477759,19,0
3.5,4.5,3,-88.27937111,19,0
3.5,5,3,-78.75982731,19,0
3.5,5.5,3,-84.38030421,19,0
3.5,6,3,-75.69840655,19,0
3.5,6.5,3,-91.83648975,19,0
3.5,7,3,-89.69088546,19,0
3.5,7.5,3,-88.38969384,19,0
3.5,8,3,-86.22897745,19,0
3.5,8.5,3,-89.9031258,19,0
3.5,9,3,-95.78188069,19,0
3.5,9.5,3,-91.34686367,19,0
3.5,10,3,-91.82016795,19,0
4,0,3,-89.96556099,19,0
4,0.5,3,-86.40324079,19,0
4,1,3,-82.11258478,19,0
4,1.5,3,-88.2202563,19,0
4,2,3,-91.3476107,19,0
4,2.5,3,-82.8049069,19,0
4,3,3,-74.42991395,19,0
4,3.5,3,-84.35329518,19,0
4,4,3,-90.11672525,19,0
4,4.5,3,-84.22332927,19,0
4,5,3,-76.78349558,19,0
4,5.5,3,-82.85680695,19,0
4,6,3,-85.55090822,19,0
4,6.5,3,-87.62778454,19,0
4,7,3,-77.92862783,19,0
4,7.5,3,-84.88625499,19,0
4,8,3,-84.03864001,19,0
4,8.5,3,-92.57484047,19,0
4,9,3,-86.93745905,19,0
4,9.5,3,-92.63836329,19,0
4,10,3,-85.96489806,19,0
4.5,0,3,-88.13614193,19,0
4.5,0.5,3,-89.41617151,19,0
4.5,1,3,-84.30120952,19,0
4.5,1.5,3,-90.1767135,19,0
4.5,2,3,-78.13045606,19,0
4.5,2.5,3,-81.37563212,19,0
4.5,3,3,-85.43045232,19,0
4.5,3.5,3,-72.24647371,19,0
4.5,4,3,-81.38322644,19,0
4.5,4.5,3,-78.01206162,19,0
4.5,5,3,-82.29992489,19,0
4.5,5.5,3,-78.79606814,19,0
4.5,6,3,-79.29635268,19,0
4.5,6.5,3,-78.4417235,19,0
4.5,7,3,-85.48758564,19,0
4.5,7.5,3,-85.83576559,19,0
4.5,8,3,-92.1702349,19,0
4.5,8.5,3,-90.26346783,19,0
4.5,9,3,-89.20169504,19,0
4.5,9.5,3,-94.99791869,19,0
4.5,10,3,-101.4256817,19,0
5,0,3,-96.02226674,19,0
5,0.5,3,-89.31155502,19,0
5,1,3,-81.57163692,19,0
5,1.5,3,-79.89544672,19,0
5,2,3,-86.24409976,19,0
5,2.5,3,-85.40891024,19,0
5,3,3,-80.24234512,19,0
5,3.5,3,-84.50370967,19,0
5,4,3,-81.50868701,19,0
5,4.5,3,-83.99814888,19,0
5,5,3,-79.09512293,19,0
5,5.5,3,-86.29337768,19,0
5,6,3,-80.08842721,19,0
5,6.5,3,-86.76494391,19,0
5,7,3,-78.63280829,19,0
5,7.5,3,-90.38634698,19,0
5,8,3,-78.75367467,19,0
5,8.5,3,-88.6699122,19,0
5,9,3,-92.03629035,19,0
5,9.5,3,-94.07982223,19,0
5,10,3,-93.99216715,19,0
5.5,0,3,-91.86524739,19,0
5.5,0.5,3,-86.08542961,19,0
5.5,1,3,-87.36684612,19,0
5.5,1.5,3,-90.63400363,19,0
5.5,2,3,-89.66315275,19,0
5.5,2.5,3,-92.10785117,19,0
5.5,3,3,-85.77434528,19,0
5.5,3.5,3,-81.64621507,19,0
5.5,4,3,-80.32784609,19,0
5.5,4.5,3,-75.63660597,19,0
5.5,5,3,-77.04305739,19,0
5.5,5.5,3,-87.28505609,19,0
5.5,6,3,-80.79379012,19,0
5.5,6.5,3,-80.27193405,19,0
5.5,7,3,-82.95416725,19,0
5.5,7.5,3,-80.9412982,19,0
5.5,8,3,-91.45495848,19,0
5.5,8.5,3,-82.95450655,19,0
5.5,9,3,-86.44916285,19,0
5.5,9.5,3,-81.86031513,19,0
5.5,10,3,-89.32872183,19,0
6,0,3,-92.78646902,19,0
6,0.5,3,-87.24766005,19,0
6,1,3,-96.54250336,19,0
6,1.5,3,-93.68124503,19,0
6,2,3,-84.72148451,19,0
6,2.5,3,-82.47773545,19,0
6,3,3,-81.8629996,19,0
6,3.5,3,-79.29680887,19,0
6,4,3,-84.5454052,19,0
6,4.5,3,-81.30424903,19,0
6,5,3,-76.20230659,19,0
6,5.5,3,-86.64789918,19,0
6,6,3,-82.92636231,19,0
6,6.5,3,-84.78902505,19,0
6,7,3,-87.16401723,19,0
6,7.5,3,-91.32718951,19,0
6,8,3,-88.91148605,19,0
6,8.5,3,-87.65058305,19,0
6,9,3,-87.37241664,19,0
6,9.5,3,-92.15634836,19,0
6,10,3,-96.10287723,19,0
6.5,0,3,-96.56152186,19,0
6.5,0.5,3,-86.29113824,19,0
6.5,1,3,-85.06764424,19,0
6.5,1.5,3,-80.34511181,19,0
6.5,2,3,-85.5759501,19,0
6.5,2.5,3,-87.97382735,19,0
6.5,3,3,-89.18714925,19,0
6.5,3.5,3,-89.43265193,19,0
6.5,4,3,-84.26893126,19,0
6.5,4.5,3,-81.62181071,19,0
6.5,5,3,-81.20930588,19,0
6.5,5.5,3,-87.60318747,19,0
6.5,6,3,-81.19272688,19,0
6.5,6.5,3,-85.53456968,19,0
6.5,7,3,-82.97562754,19,0
6.5,7.5,3,-79.06158011,19,0
6.5,8,3,-86.02773848,19,0
6.5,8.5,3,-90.68249152,19,0
6.5,9,3,-86.13774608,19,0
6.5,9.5,3,-85.06466445,19,0
6.5,10,3,-88.81930672,19,0
7,0,3,-89.6306714,19,0
7,0.5,3,-89.37935414,19,0
7,1,3,-88.28631612,19,0
7,1.5,3,-89.81723509,19,0
7,2,3,-85.94129118,19,0
7,2.5,3,-81.72442324,19,0
7,3,3,-77.65107975,19,0
7,3.5,3,-84.78536614,19,0
7,4,3,-81.06117863,19,0
7,4.5,3,-82.02325809,19,0
7,5,3,-82.60210696,19,0
7,5.5,3,-76.51543806,19,0
7,6,3,-84.26492119,19,0
7,6.5,3,-76.65557273,19,0
7,7,3,-82.60714674,19,0
7,7.5,3,-90.80511099,19,0
7,8,3,-92.59078766,19,0
7,8.5,3,-87.83850662,19,0
7,9,3,-84.47444825,19,0
7,9.5,3,-90.18042329,19,0
7,10,3,-90.61240033,19,0
7.5,0,3,-86.29726855,19,0
7.5,0.5,3,-92.53706979,19,0
7.5,1,3,-88.2867191,19,0
7.5,1.5,3,-88.23225312,19,0
7.5,2,3,-88.31502428,19,0
7.5,2.5,3,-90.87259435,19,0
7.5,3,3,-85.59719934,19,0
7.5,3.5,3,-87.53387007,19,0
7.5,4,3,-90.1990923,19,0
7.5,4.5,3,-82.41693402,19,0
7.5,5,3,-81.1095586,19,0
7.5,5.5,3,-87.84262149,19,0
7.5,6,3,-86.32936861,19,0
7.5,6.5,3,-81.85754786,19,0
7.5,7,3,-87.89136544,19,0
7.5,7.5,3,-87.17025885,19,0
7.5,8,3,-88.69619657,19,0
7.5,8.5,3,-92.03029416,19,0
7.5,9,3,-86.74498922,19,0
7.5,9.5,3,-83.19920046,19,0
7.5,10,3,-93.70583515,19,0
8,0,3,-88.96309943,19,0
8,0.5,3,-89.71577463,19,0
8,1,3,-96.73332692,19,0
8,1.5,3,-93.5800326,19,0
8,2,3,-88.13529993,19,0
8,2.5,3,-86.34260056,19,0
8,3,3,-78.56839526,19,0
8,3.5,3,-94.91262048,19,0
8,4,3,-85.93816956,19,0
8,4.5,3,-84.38329074,19,0
8,5,3,-84.77555477,19,0
8,5.5,3,-95.27004618,19,0
8,6,3,-88.16874392,19,0
8,6.5,3,-80.21884872,19,0
8,7,3,-80.80375891,19,0
8,7.5,3,-86.05561074,19,0
8,8,3,-85.03840644,19,0
8,8.5,3,-85.10531659,19,0
8,9,3,-91.53946198,19,0
8,9.5,3,-92.07749319,19,0
8,10,3,-88.81251926,19,0
8.5,0,3,-94.83085123,19,0
8.5,0.5,3,-92.45358171,19,0
8.5,1,3,-89.81072741,19,0
